freq,nrg_bal,unit,geo,time,value,dataset
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Iceland,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Norway,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2018,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2019,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2020,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2021,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2022,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2023,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Bosnia and Herzegovina,2024,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2004,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2005,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2006,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2007,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2008,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2009,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2010,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2011,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2012,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2013,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2014,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2015,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2016,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2017,,renewables_share
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,Montenegro,2018,,renewables_share
