freq,nrg_bal,unit,geo,time,value
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2005-01-01,52.907
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2006-01-01,51.358
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2007-01-01,49.126
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2008-01-01,46.008
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2009-01-01,62.078
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2010-01-01,76.478
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2011-01-01,81.291
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2012-01-01,79.793
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2013-01-01,68.492
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2014-01-01,67.618
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2015-01-01,68.543
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2016-01-01,69.085
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2017-01-01,65.679
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2018-01-01,64.497
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2019-01-01,62.648
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2020-01-01,64.782
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2021-01-01,63.498
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2022-01-01,64.895
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2023-01-01,66.594
Annual,Renewable energy - heating and cooling,Percentage,Montenegro,2024-01-01,68.304
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2004-01-01,20.159
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2005-01-01,17.417
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2006-01-01,18.399
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2007-01-01,17.35
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2008-01-01,19.02
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2009-01-01,21.408
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2010-01-01,34.579
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2011-01-01,36.339
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2012-01-01,39.025
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2013-01-01,40.014
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2014-01-01,43.634
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2015-01-01,44.557
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2016-01-01,45.544
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2017-01-01,46.099
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2018-01-01,45.056
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2019-01-01,40.472
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2020-01-01,41.173
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2021-01-01,36.877
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2022-01-01,38.39
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2023-01-01,40.655
Annual,Renewable energy - heating and cooling,Percentage,Moldova,2024-01-01,36.654
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2004-01-01,23.308
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2005-01-01,24.681
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2006-01-01,24.917
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2007-01-01,22.491
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2008-01-01,24.642
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2009-01-01,29.207
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2010-01-01,26.503
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2011-01-01,27.338
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2012-01-01,29.595
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2013-01-01,31.762
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2014-01-01,34.991
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2015-01-01,34.474
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2016-01-01,30.924
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2017-01-01,36.301
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2018-01-01,32.45
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2019-01-01,32.066
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2020-01-01,33.729
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2021-01-01,40.864
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2022-01-01,43.786
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2023-01-01,37.283
Annual,Renewable energy - heating and cooling,Percentage,North Macedonia,2024-01-01,37.885
Annual,Renewable energy - heating and cooling,Percentage,Georgia,2021-01-01,12.371
Annual,Renewable energy - heating and cooling,Percentage,Georgia,2022-01-01,10.427
Annual,Renewable energy - heating and cooling,Percentage,Georgia,2023-01-01,10.781
Annual,Renewable energy - heating and cooling,Percentage,Georgia,2024-01-01,9.331
Annual,Renewable energy - heating and cooling,Percentage,Albania,2004-01-01,33.138
Annual,Renewable energy - heating and cooling,Percentage,Albania,2005-01-01,37.757
Annual,Renewable energy - heating and cooling,Percentage,Albania,2006-01-01,30.964
Annual,Renewable energy - heating and cooling,Percentage,Albania,2007-01-01,33.15
Annual,Renewable energy - heating and cooling,Percentage,Albania,2008-01-01,37.056
Annual,Renewable energy - heating and cooling,Percentage,Albania,2009-01-01,34.73
Annual,Renewable energy - heating and cooling,Percentage,Albania,2010-01-01,31.257
Annual,Renewable energy - heating and cooling,Percentage,Albania,2011-01-01,31.427
Annual,Renewable energy - heating and cooling,Percentage,Albania,2012-01-01,39.1
Annual,Renewable energy - heating and cooling,Percentage,Albania,2013-01-01,37.766
Annual,Renewable energy - heating and cooling,Percentage,Albania,2014-01-01,30.977
Annual,Renewable energy - heating and cooling,Percentage,Albania,2015-01-01,34.609
Annual,Renewable energy - heating and cooling,Percentage,Albania,2016-01-01,32.495
Annual,Renewable energy - heating and cooling,Percentage,Albania,2017-01-01,23.969
Annual,Renewable energy - heating and cooling,Percentage,Albania,2018-01-01,21.993
Annual,Renewable energy - heating and cooling,Percentage,Albania,2019-01-01,24.754
Annual,Renewable energy - heating and cooling,Percentage,Albania,2020-01-01,25.125
Annual,Renewable energy - heating and cooling,Percentage,Albania,2021-01-01,21.2
Annual,Renewable energy - heating and cooling,Percentage,Albania,2022-01-01,22.087
Annual,Renewable energy - heating and cooling,Percentage,Albania,2023-01-01,22.917
Annual,Renewable energy - heating and cooling,Percentage,Albania,2024-01-01,3.368
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2004-01-01,14.027
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2005-01-01,15.563
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2006-01-01,15.758
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2007-01-01,13.189
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2008-01-01,16.73
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2009-01-01,26.503
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2010-01-01,23.196
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2011-01-01,21.089
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2012-01-01,23.205
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2013-01-01,25.145
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2014-01-01,28.844
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2015-01-01,26.929
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2016-01-01,25.079
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2017-01-01,24.896
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2018-01-01,24.294
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2019-01-01,26.648
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2020-01-01,35.68
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2021-01-01,35.401
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2022-01-01,34.733
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2023-01-01,35.88
Annual,Renewable energy - heating and cooling,Percentage,Serbia,2024-01-01,37.235
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2004-01-01,51.857
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2005-01-01,49.49
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2006-01-01,48.926
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2007-01-01,49.214
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2008-01-01,47.794
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2009-01-01,47.761
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2010-01-01,45.549
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2011-01-01,44.683
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2012-01-01,49.341
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2013-01-01,49.72
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2014-01-01,51.816
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2015-01-01,46.725
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2016-01-01,51.785
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2017-01-01,50.531
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2018-01-01,56.739
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2019-01-01,54.793
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2020-01-01,55.888
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2021-01-01,52.099
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2022-01-01,46.069
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2023-01-01,45.347
Annual,Renewable energy - heating and cooling,Percentage,Kosovo*,2024-01-01,42.809
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,European Union - 27 countries (from 2020),2021-01-01,23.091
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,European Union - 27 countries (from 2020),2022-01-01,24.833
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,European Union - 27 countries (from 2020),2023-01-01,26.294
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,European Union - 27 countries (from 2020),2024-01-01,26.808
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 21 countries (from 2026),2021-01-01,20.704
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 21 countries (from 2026),2022-01-01,22.47
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 21 countries (from 2026),2023-01-01,24.063
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 21 countries (from 2026),2024-01-01,24.628
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 20 countries (2023-2025),2021-01-01,20.704
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 20 countries (2023-2025),2022-01-01,22.47
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 20 countries (2023-2025),2023-01-01,24.063
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Euro area – 20 countries (2023-2025),2024-01-01,24.628
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Belgium,2021-01-01,9.452
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Belgium,2022-01-01,10.632
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Belgium,2023-01-01,11.458
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Belgium,2024-01-01,11.493
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Denmark,2021-01-01,53.333
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Denmark,2022-01-01,53.171
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Denmark,2023-01-01,56.161
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Denmark,2024-01-01,58.11
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Spain,2021-01-01,16.989
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Spain,2022-01-01,19.369
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Spain,2023-01-01,21.946
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Spain,2024-01-01,21.618
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Italy,2021-01-01,19.371
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Italy,2022-01-01,19.921
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Italy,2023-01-01,20.329
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Italy,2024-01-01,20.289
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Luxembourg,2021-01-01,19.699
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Luxembourg,2022-01-01,22.936
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Luxembourg,2023-01-01,23.665
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Luxembourg,2024-01-01,28.532
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Hungary,2021-01-01,17.908
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Hungary,2022-01-01,20.243
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Hungary,2023-01-01,22.28
Annual,Renewable energy - heating and cooling - waste heat and cold,Percentage,Hungary,2024-01-01,22.62
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,European Union - 27 countries (from 2020),2021-01-01,30.13
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,European Union - 27 countries (from 2020),2022-01-01,31.564
Annual,Renewable energy and waste heat and cold - district heating and cooling,Percentage,European Union - 27 countries (from 2020),2023-01-01,33.174
